seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
12,  693619,  786808, 93190,+,abcc3,ENSDARG00000096662, 2, 10.517673859,0.364473684,0.361034483,0.614945978,0.499199680,0.471923536,0.546791444
20,37375914,37431416, 55503,-,BX004780.1,ENSDARG00000096675, 1,-22.357142857,0.869565217,0.913043478,0.828571429,0.810810811,0.487804878,0.785714286
20,45907764,45985440, 77677,-,AL929237.3,ENSDARG00000096676, 1,-15.460030166,0.000000000,0.437500000,0.000000000,0.013888889,0.175000000,0.000000000
20,52297192,52303074,  5883,+,CU550702.1,ENSDARG00000096702, 1,-24.169727505,0.939086294,0.742424242,0.885714286,0.648275862,0.466019417,0.831683168
20,36923954,37207373,283420,+,CR388421.1,ENSDARG00000096706, 1,-22.762762763,0.896551724,0.666666667,0.882352941,0.550000000,0.500000000,0.772727273
12,  408038,  456515, 48478,+,CT737227.1,ENSDARG00000096727, 1, 19.624819625,0.769230769,0.772727273,0.789473684,1.000000000,0.928571429,0.972972973
12,31606908,31631132, 24225,+,cpn1,ENSDARG00000096728, 1,-15.630114566,0.909090909,0.921568627,0.937500000,0.700000000,0.869565217,0.750000000
12,49133755,49145343, 11589,+,si:zfos-911d5.4,ENSDARG00000096738,10,-17.962130096,0.252172319,0.839539702,0.795955882,0.162841639,0.537057337,0.282275024
20,51060874,51156101, 95228,+,AL928824.2,ENSDARG00000096744, 1,-20.418739635,0.235294118,0.206896552,0.346153846,0.000000000,0.000000000,0.242424242
20,51062867,51158171, 95305,-,AL928824.3,ENSDARG00000096753, 1,-20.861397203,0.350364964,0.398876404,0.304000000,0.018181818,0.013333333,0.233128834
20,24363947,24373933,  9987,+,BX901952.1,ENSDARG00000096758, 1,-29.886363636,0.095238095,0.448717949,0.413793103,0.000000000,0.010989011,0.000000000
2, 6875751, 6921316, 45566,-,CU694525.1,ENSDARG00000096763, 1,-48.387096774,0.148148148,0.595744681,0.684210526,0.000000000,0.000000000,0.000000000
20,41246480,41450118,203639,+,BX510919.1,ENSDARG00000096764, 3,-12.012033654,0.798313165,0.716706599,0.631133553,0.596014493,0.540621266,0.588022065
12, 5842639, 5974298,131660,-,BX294177.1,ENSDARG00000096779, 1,-47.543035994,0.842105263,0.681818182,0.933333333,0.125000000,0.736842105,0.000000000
20,34133914,34149596, 15683,-,BX248238.2,ENSDARG00000096789, 1, 46.119805720,0.150000000,0.384615385,0.769230769,0.868421053,0.925925926,0.931818182
2, 6179383, 6197262, 17880,+,si:ch73-344o19.1,ENSDARG00000096791, 1,-60.765027322,0.928994083,0.978947368,0.902439024,0.400000000,0.318181818,0.307692308
12,20805012,20885642, 80631,+,BX004803.1,ENSDARG00000096799, 1, 22.716468591,0.952380952,0.450000000,0.735294118,0.920634921,0.884615385,0.850000000
12,32197651,32265169, 67519,+,si:ch211-277e21.1,ENSDARG00000096800, 1, 37.455718049,0.782608696,0.576923077,0.323529412,0.890625000,0.907692308,0.945205479
20,51387901,51391289,  3389,+,CU660013.4,ENSDARG00000096803, 1,-30.555555556,0.972222222,0.871794872,0.904761905,0.480769231,0.469387755,0.836065574
23,41937138,41950020, 12883,+,CU855854.1,ENSDARG00000096846, 1, 17.916008128,0.829787234,0.600000000,0.750000000,0.911764706,0.975206612,0.901960784
11,36484562,36689161,204600,-,CR457444.1,ENSDARG00000096865, 4, 23.725438744,0.608620647,0.847275790,0.826150685,0.951660066,0.946169373,0.948397341
17,15981247,16034453, 53207,+,clmn,ENSDARG00000096867, 3, 30.133156673,0.917635424,0.470085470,0.437054174,0.985980699,0.963463463,0.637917638
2,40623015,40714219, 91205,-,CT583650.1,ENSDARG00000096869, 1, 33.750000000,0.000000000,0.000000000,0.000000000,0.423076923,0.375000000,0.233333333
10,24314853,24375156, 60304,+,CU467963.1,ENSDARG00000096872, 1, 15.929203540,1.000000000,0.833333333,0.742857143,1.000000000,1.000000000,1.000000000
21,42889618,42985088, 95471,+,CU462980.1,ENSDARG00000096879, 1,-64.297385621,0.861111111,0.739130435,0.846153846,0.428571429,0.062500000,0.177777778
17,15882066,15901463, 19398,-,CR759878.1,ENSDARG00000096911, 1, 43.530961792,0.363636364,0.426229508,0.488372093,0.941176471,0.923076923,0.833333333
19,40377771,40477359, 99589,+,vps50,ENSDARG00000096912, 4,  0.996248773,0.683727152,0.856837543,0.861421266,0.605069308,0.751787055,0.951671685
22,13276693,13352356, 75664,-,si:ch211-227m13.1,ENSDARG00000096917, 2, 42.382058652,0.159674981,0.555149168,0.541666667,0.811154950,0.807292590,0.811890473
5, 3611498, 3629110, 17613,-,si:zfos-375h5.1,ENSDARG00000096920, 1, 19.190476190,0.666666667,0.705882353,0.846153846,0.903225806,0.933333333,1.000000000
15,18177941,18182824,  4884,-,CR388163.1,ENSDARG00000096928, 2, 40.267469885,0.746376812,0.599391481,0.225490196,0.893820372,0.873684211,0.888275862
24, 1033508, 1110875, 77368,-,BX005461.2,ENSDARG00000096936, 1,-37.649779273,1.000000000,0.897435897,1.000000000,0.407407407,0.608695652,0.764705882
15,  844892, 1010521,165630,+,si:dkey-77f5.8,ENSDARG00000096941, 6,  5.996395660,0.640406349,0.403190671,0.350758056,0.506851014,0.533547742,0.539633357
15,29770611,29778205,  7595,-,CR848812.1,ENSDARG00000096951, 1,-29.591836735,0.888888889,0.409090909,0.400000000,0.217391304,0.200000000,0.187500000
17,11073258,11153655, 80398,-,CU179699.1,ENSDARG00000096963, 2,-26.693302892,0.440000000,0.547008547,0.500000000,0.198113208,0.234693878,0.261363636
17,46385086,46439252, 54167,+,si:dkey-206p8.1,ENSDARG00000096971, 1, 66.666666667,0.000000000,0.000000000,0.000000000,0.714285714,0.722222222,0.500000000
23, 7171653, 7219479, 47827,-,CR589876.1,ENSDARG00000096997, 3, 25.786561616,0.486111111,0.663742690,0.593911249,0.830291732,0.808909529,0.870706460
11, 7782736, 7798332, 15597,-,CR450813.1,ENSDARG00000097035, 2, -7.644822952,0.693014706,0.756410256,0.882352941,0.870967742,0.659574468,0.572916667
17,53429272,53444454, 15183,+,si:zfos-1714f5.4,ENSDARG00000097084, 7, 32.755597204,0.539654875,0.759959130,0.699927429,0.931096870,0.941934899,0.865687899
2,14021956,14031161,  9206,-,CU927934.2,ENSDARG00000097095, 2, 17.000424474,0.743055556,0.737458194,0.692307692,0.937500000,0.920000000,0.904654655
9,51192135,51278833, 86699,-,AL954669.1,ENSDARG00000097096, 1, 16.455950231,0.857142857,0.771428571,0.615384615,0.943181818,0.934210526,0.940298507
23,37225206,37432838,207633,+,CR762407.2,ENSDARG00000097111, 5, 18.362614507,0.468070933,0.516837928,0.502332852,0.707901961,0.677670286,0.647793858
5,56472733,56508203, 35471,+,AL935115.1,ENSDARG00000097120, 1, 21.778300039,0.444444444,0.309090909,0.510638298,0.555555556,0.562500000,0.659090909
22, 3595268, 3682725, 87458,-,FP565432.1,ENSDARG00000097145, 3, -2.651580037,0.462121212,0.402725681,0.359173127,0.386904762,0.480000000,0.298587823
9, 7240896, 7259877, 18982,-,si:ch211-121j5.4,ENSDARG00000097160, 1, 60.869565217,0.000000000,0.000000000,0.000000000,0.600000000,0.695652174,0.538461538
10,21561986,21649172, 87187,+,pcdh1a4,ENSDARG00000097170, 3,-23.808626927,0.397435897,0.275862069,0.235897436,0.128205128,0.089743590,0.018867925
6,43979711,44004530, 24820,-,BX546459.1,ENSDARG00000097174, 1, 23.725274725,0.500000000,0.566666667,0.392857143,0.807692308,0.769230769,0.692307692
15,  722475,  917635,195161,-,si:dkey-7i4.21,ENSDARG00000097180, 2,-21.784211581,0.553571429,0.922222222,0.632352941,0.443181818,0.465517241,0.425000000
25,35348607,35362154, 13548,-,si:ch73-147o17.1,ENSDARG00000097236, 1, 15.750915751,0.750000000,0.823529412,0.785714286,0.971428571,0.965517241,0.926829268
16, 5182402, 5231397, 48996,+,soga3a,ENSDARG00000097245, 5,-21.497001087,0.668733004,0.540536426,0.647435897,0.393214286,0.453896104,0.417325076
8,43934595,43942177,  7583,-,AL808129.1,ENSDARG00000097262, 1,-35.603543743,0.823529412,0.454545455,0.500000000,0.363636364,0.434782609,0.028571429
15,37952666,37956052,  3387,+,si:dkey-238d18.7,ENSDARG00000097307, 1,-81.131078224,0.861538462,0.824561404,0.937500000,0.000000000,0.113924051,0.000000000
15,25718974,25762634, 43661,-,CT027805.1,ENSDARG00000097316, 1,-45.839598997,1.000000000,0.931034483,0.894736842,0.157894737,0.866666667,0.472222222
17,53416445,53424873,  8429,+,slc9a1b,ENSDARG00000097339,11,-25.595592618,0.456753094,0.136865367,0.232124306,0.094249386,0.110514460,0.096294072
4,77578532,77676179, 97648,+,AL935186.2,ENSDARG00000097345, 2,  2.905941863,0.864615385,0.675872093,0.789473684,0.869041314,0.838709677,0.783764368
17,50120243,50190705, 70463,+,CU655820.1,ENSDARG00000097365, 1, 27.455711036,0.250000000,0.666666667,0.346153846,0.894736842,0.700000000,0.805555556
15,  998839, 1005553,  6715,-,si:dkey-77f5.6,ENSDARG00000097394, 1, 43.012181617,0.781250000,0.323529412,0.435897436,0.968253968,0.914634146,0.928571429
6,26651913,26707605, 55693,+,BX005459.1,ENSDARG00000097395, 1, 54.886363636,0.000000000,0.111111111,0.083333333,0.454545455,0.421052632,0.765957447
16,34875441,34888227, 12787,-,FP340271.1,ENSDARG00000097399, 1,-47.866854196,0.956521739,0.846153846,0.882352941,0.095238095,0.359375000,0.600000000
6,13740479,13748402,  7924,-,CU929360.1,ENSDARG00000097422, 2, 26.944163293,0.000000000,0.000000000,0.033333333,0.310344828,0.392361111,0.193548387
23,17658477,17841127,182651,-,CR381647.4,ENSDARG00000097450, 3, -1.486956876,0.717578207,0.601681734,0.733849329,0.674790314,0.676003059,0.717748864
11,27592694,27627125, 34432,-,CR931782.1,ENSDARG00000097455, 1, 26.243763364,0.235294118,0.478260870,0.190476190,0.777777778,0.275862069,0.560975610
10,22132606,22137400,  4795,+,si:dkey-4c2.11,ENSDARG00000097477,10,  7.281524700,0.434242467,0.416787501,0.411984147,0.448230682,0.688293011,0.435046382
25,34033541,34050402, 16862,+,CT573383.1,ENSDARG00000097513, 3, 23.458834860,0.524822695,0.877192982,0.855357143,0.887739464,0.935143288,0.976375046
16,32303253,32364200, 60948,+,CR854989.1,ENSDARG00000097514, 5, 22.945802891,0.440036075,0.312012263,0.336996337,0.562839912,0.597671195,0.617181785
24,36331032,36339395,  8364,-,si:ch211-40k21.9,ENSDARG00000097546, 1,-35.087719298,0.000000000,0.388888889,0.464285714,0.000000000,0.000000000,0.000000000
2,12796366,12802906,  6541,+,BX908750.1,ENSDARG00000097553, 1, 24.644077449,0.701421801,0.588235294,0.769230769,0.907894737,0.962765957,0.919191919
6,17119279,17219521,100243,-,BX511311.3,ENSDARG00000097560, 1,-25.299202128,0.821428571,0.975000000,0.846153846,0.750000000,0.650000000,0.593750000
16,44679659,44711832, 32174,-,si:ch211-151m7.6,ENSDARG00000097563, 1, 31.690425639,0.821917808,0.408163265,0.742857143,1.000000000,0.988235294,1.000000000
6,51009981,51103834, 93854,-,ptprt,ENSDARG00000097572, 1, 28.181818182,0.000000000,0.180000000,0.000000000,0.369565217,0.238095238,0.400000000
3,14155090,14189022, 33933,+,si:ch211-108d22.2,ENSDARG00000097615, 6,-49.850692554,0.885634661,0.510670732,0.458211233,0.205720523,0.175922916,0.182756363
2,56060400,56097275, 36876,-,si:ch211-178n15.1,ENSDARG00000097617, 1,-18.351757546,0.864864865,0.807692308,0.941176471,0.423076923,0.915492958,0.651162791
3,23934882,24052083,117202,-,BX936342.1,ENSDARG00000097621, 2, -0.901830995,0.654761905,0.683765666,0.619837297,0.647017544,0.698160535,0.629895961
24,32590748,32675476, 84729,+,si:ch211-282b22.1,ENSDARG00000097630, 1,-70.020491803,0.916666667,0.950000000,1.000000000,0.140000000,0.459459459,0.228571429
3,25682884,25703218, 20335,-,BX120006.3,ENSDARG00000097640, 2,-22.307692308,0.875000000,0.950000000,1.000000000,0.657500000,0.553359684,0.840909091
3, 9984718,10016575, 31858,-,FP243382.1,ENSDARG00000097649, 1, 15.938449848,0.704545455,0.782608696,0.909090909,0.932584270,0.927536232,0.948051948
17,43005428,43014390,  8963,-,atg2b,ENSDARG00000097650, 1, 38.699626091,0.333333333,0.586206897,0.476190476,0.941176471,0.666666667,0.913043478
15,36358144,36371743, 13600,-,si:dkey-23k10.3,ENSDARG00000097653, 1, 62.886597938,0.000000000,0.000000000,0.000000000,0.804878049,0.655172414,0.333333333
17,35276788,35288741, 11954,+,CR556709.1,ENSDARG00000097654, 3,  3.902507431,0.600427350,0.702130326,0.694255051,0.793981481,0.604617605,0.762962963
15, 2599146, 2613170, 14025,-,si:ch211-235m3.10,ENSDARG00000097665, 7,-21.304261315,0.339434321,0.577536673,0.486729579,0.168317222,0.195470187,0.297797016
17,30307454,30368705, 61252,-,si:ch211-139l2.1,ENSDARG00000097668, 2,  8.093611755,0.658730159,0.861111111,0.933333333,0.873511905,0.876096491,0.854166667
25,32518578,32532719, 14142,-,BX005048.1,ENSDARG00000097670, 2, 16.267248812,0.684654088,0.825892857,0.941176471,0.941282051,0.908222222,0.907495256
20,52150792,52235440, 84649,+,CU633978.1,ENSDARG00000097674, 2, -1.593124626,0.936850649,0.730813439,0.801286036,0.832393231,0.703485023,0.869141620
8, 2798179, 2806542,  8364,+,FP325112.1,ENSDARG00000097686, 1, 39.204644666,0.406593407,0.956521739,0.708333333,0.952755906,0.952054795,0.898305085
2,32864587,33026045,161459,+,BX323807.2,ENSDARG00000097707, 1,-44.978354978,0.923076923,0.909090909,0.945945946,0.340000000,0.541666667,0.535714286
16,16597539,16605815,  8277,-,CR848667.1,ENSDARG00000097712, 1, 27.939110070,0.750000000,0.766666667,0.535714286,0.931506849,1.000000000,0.967741935
15,47744176,47774711, 30536,+,stard10,ENSDARG00000097718, 1, 15.410958904,0.596491228,0.848484848,0.933333333,0.955555556,0.892307692,0.861111111
25,37329128,37337143,  8016,+,CU207301.3,ENSDARG00000097721, 1,-64.702624109,0.970000000,0.941176471,0.910447761,0.093750000,0.000000000,0.600000000
17,11072942,11370662,297721,-,si:ch211-185a18.2,ENSDARG00000097772, 5, -3.122076203,0.699119048,0.512718386,0.575117106,0.579675391,0.620534435,0.536066658
25,37266900,37277392, 10493,+,si:dkey-234i14.6,ENSDARG00000097790, 3, 46.204557797,0.370744796,0.422514071,0.560655096,0.946200548,0.952541870,0.662244062
16,39856672,39901938, 45267,+,CR626944.1,ENSDARG00000097794, 2, 13.455322269,0.814849624,0.586666667,0.642857143,0.780701754,0.931818182,0.775974026
17,49587635,49596737,  9103,-,CU929037.3,ENSDARG00000097798, 1,-63.015873016,0.937500000,0.514285714,0.789473684,0.000000000,0.145833333,0.022727273
2,27973554,28038625, 65072,+,CR925777.1,ENSDARG00000097810, 2,-24.345949782,0.839285714,0.910256410,0.616424116,0.497023810,0.515594542,0.634057971
11, 1626538, 1864288,237751,+,lrp1aa,ENSDARG00000097827, 8,  1.550998083,0.571940101,0.599931947,0.622874970,0.615662991,0.710018415,0.547803912
15,26992109,26996461,  4353,-,CR848825.1,ENSDARG00000097830, 1, 16.677407805,0.774193548,0.651162791,0.523809524,0.836065574,0.608695652,0.904761905
9,40927277,40937934, 10658,-,BX323586.3,ENSDARG00000097855, 1, 20.988917306,0.952380952,0.684210526,0.576923077,0.969696970,0.888888889,0.888888889
8,13969417,14020139, 50723,+,CT025854.1,ENSDARG00000097858, 3,-28.234932586,0.625609162,0.856766263,0.704623879,0.501862027,0.306929590,0.552564103
14,44011419,44208429,197011,+,CR786577.1,ENSDARG00000097875, 5,-24.226625697,0.552285714,0.522048712,0.579194139,0.237928205,0.397443860,0.301023760
5,15044307,15178028,133722,-,CR936518.2,ENSDARG00000097882, 1, 19.877245057,0.736842105,0.510638298,0.717948718,0.900000000,0.840000000,0.870370370
24,35880330,35924389, 44060,-,BX293567.1,ENSDARG00000097910, 2,-40.251258866,0.894066220,0.852193766,0.790298993,0.410619469,0.423028629,0.589413596
24, 3509377, 3536690, 27314,-,AL954666.1,ENSDARG00000097918, 6, 22.788786172,0.507638889,0.548559849,0.388080388,0.769963152,0.597701149,0.716054422
17,18235272,18275333, 40062,+,BX465857.1,ENSDARG00000097921, 3, 23.617293649,0.500000000,0.464738136,0.600793651,0.725250051,0.784920635,0.779054917
25, 1973524, 1976290,  2767,-,CR385026.2,ENSDARG00000097922, 1,-19.973009447,0.588235294,0.800000000,0.769230769,0.300000000,1.000000000,0.666666667
23,36889729,36895369,  5641,+,CR926464.1,ENSDARG00000097943, 1,-26.672226856,1.000000000,0.851851852,1.000000000,0.763636364,0.653846154,0.464285714
15,21333097,21403597, 70501,+,BX663520.1,ENSDARG00000097950, 5, 26.321054094,0.421794872,0.395804196,0.297529538,0.627500000,0.549299720,0.680078850
4, 6676443, 6692416, 15974,+,BX950217.1,ENSDARG00000097967, 1, 20.220588235,0.571428571,0.560975610,0.558823529,0.846153846,0.769230769,0.739130435
24,24416875,24505022, 88148,-,BX323067.1,ENSDARG00000097984, 2, 28.334200740,0.173202614,0.504761905,0.375000000,0.608142494,0.630434783,0.664404223
3,52440102,52465596, 25495,+,si:ch211-191c10.1,ENSDARG00000097993, 1,-16.205692803,0.960526316,0.891891892,0.977777778,0.686274510,0.792000000,0.844444444
9,31345037,31428610, 83574,+,BX571774.1,ENSDARG00000097995, 1,-37.766747274,0.487179487,0.702702703,0.380952381,0.080000000,0.280487805,0.222222222
17,14005588,14296400,290813,-,BX004996.1,ENSDARG00000098005, 4,-16.569899218,0.696626984,0.614879130,0.638541667,0.321428571,0.630242272,0.437911826
3,36893465,36936135, 42671,+,AL929523.1,ENSDARG00000098006, 1,-33.266693323,0.750000000,1.000000000,1.000000000,0.333333333,0.545454545,0.925925926
11,27511874,27526556, 14683,+,CR548622.1,ENSDARG00000098025, 1, 52.173913043,0.000000000,0.000000000,0.000000000,0.172413793,0.642857143,0.846153846
15,  920298,  925981,  5684,-,si:dkey-77f5.14,ENSDARG00000098027, 2,-38.920154001,0.836956522,0.944539574,0.826086957,0.425675676,0.274193548,0.708469388
15,43073923,43121191, 47269,-,BX890602.1,ENSDARG00000098028, 5,-12.282323995,0.738161295,0.651040783,0.694634995,0.636093882,0.487970491,0.609964912
15,40356379,40362584,  6206,-,BX571794.3,ENSDARG00000098030, 1, 16.120732932,0.842105263,0.767441860,0.714285714,0.896551724,0.980000000,0.945454545
2,14007938,14011528,  3591,-,CU927934.3,ENSDARG00000098037, 1,-33.729111697,0.827586207,0.833333333,0.882352941,0.417322835,0.521505376,0.575757576
18,49122810,49156951, 34142,+,BX663503.2,ENSDARG00000098044, 1,-20.780883294,0.862068966,0.053333333,0.303571429,0.122222222,0.173076923,0.410958904
25, 2359721, 2436574, 76854,+,kcnq1.2,ENSDARG00000098076, 3, 10.312523732,0.368030897,0.530292793,0.472258772,0.416234117,0.667701863,0.568634458
9,56336873,56401699, 64827,-,rab3gap1,ENSDARG00000098079, 1,-15.794871795,0.638036810,0.783132530,0.898550725,0.696969697,0.924731183,0.240601504
KN150125.1,   12601,   83315, 70715,+,CABZ01088308.1,ENSDARG00000098090, 2, 29.009955752,0.113636364,0.294871795,0.500000000,0.690853659,0.408163265,0.695652174
6,55396807,55425220, 28414,-,ctsa,ENSDARG00000098114, 1,-73.055555556,0.769230769,0.945945946,1.000000000,0.111111111,0.000000000,0.317073171
11,45354838,45397602, 42765,-,trappc10,ENSDARG00000098118, 1,-30.145485665,0.960526316,1.000000000,0.894736842,0.486111111,0.782051282,0.725000000
25,36454800,36456918,  2119,+,5S_rRNA,ENSDARG00000098120, 6, 24.370565785,0.458621801,0.495725191,0.284130284,0.608566707,0.690010942,0.787583547
14,21781229,21816706, 35478,+,ankrd13d,ENSDARG00000098140, 1, 27.123524331,0.586206897,0.658536585,0.909090909,0.971014493,0.969696970,0.959183673
17, 5158439, 5428458,270020,-,supt3h,ENSDARG00000098141, 4, 22.799375793,0.667112299,0.758413462,0.722395833,0.946114865,0.960944852,0.960404692
14,52321322,52354463, 33142,+,cpxm1b,ENSDARG00000098158, 1,-39.051513180,0.944000000,0.982758621,0.928571429,0.404109589,0.876190476,0.381818182
6,45492227,45838103,345877,+,cntn4,ENSDARG00000098161, 3,  9.917870416,0.669590643,0.362573099,0.545845005,0.666666667,0.490354090,0.604238854
15,14203675,14214777, 11103,-,zgc:162193,ENSDARG00000098171, 1, 60.280797101,0.090909091,0.382352941,0.210526316,0.875000000,0.777777778,0.930232558
4,37453405,37506164, 52760,+,si:dkeyp-86c4.1,ENSDARG00000098179, 1, 45.345406313,0.229838710,0.354166667,0.265306122,0.980769231,0.662921348,0.531914894
12, 1590146, 1741781,151636,+,SLC39A11,ENSDARG00000098194, 2,-52.738099551,0.409379580,0.874242424,0.702380952,0.005263158,0.170731707,0.019344141
19,   60878,   66189,  5312,-,CU633999.1,ENSDARG00000098197, 1, 36.733547273,0.641744548,0.451612903,0.663636364,0.939393939,0.953571429,0.948000000
8, 3932793, 4033121,100329,-,mtmr3,ENSDARG00000098201, 1,-27.083333333,0.363636364,0.000000000,0.250000000,0.000000000,0.000000000,0.000000000
2,58444873,58474772, 29900,-,APCDD1,ENSDARG00000098203, 1,-44.414196411,0.401360544,0.736842105,0.678571429,0.000000000,0.157232704,0.000000000
4,26303613,26324836, 21224,-,st8sia1,ENSDARG00000098221, 3, 30.767936772,0.487480438,0.535820627,0.551491166,0.794446448,0.764035511,0.953492221
3,14386010,14452325, 66316,+,tlcd4b,ENSDARG00000098224, 3, 23.571732294,0.590277778,0.647446782,0.464285714,0.825727969,0.713636364,0.845532246
9,  329425,  340294, 10870,+,actr5,ENSDARG00000098235, 5, -4.751587730,0.574891949,0.665043320,0.757207207,0.614961240,0.565183926,0.546726702
22, 4524367, 4651238,126872,-,fbn2b,ENSDARG00000098237, 2,  0.949145745,0.500000000,0.570175439,0.447368421,0.541013825,0.444838455,0.559740260
17,52820422,52921236,100815,+,meis2a,ENSDARG00000098240, 1,-24.719267139,0.943396226,0.837349398,0.611111111,0.640350877,0.359813084,0.682203390
11,36517971,36528422, 10452,+,CU928222.2,ENSDARG00000098246, 1, 21.735983493,0.522911051,0.690140845,0.668874172,0.889328063,0.785340314,0.794258373
23,35244378,35349738,105361,-,cpne9,ENSDARG00000098252, 2, 25.888101923,0.508815552,0.774064733,0.669387755,0.963636364,0.865817091,0.935903614
12,43730276,43821253, 90978,-,si:ch73-329n5.6,ENSDARG00000098256, 2,-16.176168182,0.766166894,0.815373563,0.674092409,0.529889028,0.612339380,0.692348178
13,41125358,41548779,423422,-,pcdh15a,ENSDARG00000098257,18,  1.934144128,0.559661946,0.662355520,0.614727917,0.559321080,0.630544193,0.688539406
KN149739.1,   39153,   46920,  7768,-,SLC16A7,ENSDARG00000098258, 1, 29.830640283,0.613953488,0.310810811,0.702702703,0.842592593,0.969325153,0.642857143
4,41816778,42016474,199697,-,si:dkey-237m9.1,ENSDARG00000098281, 2, -4.898671472,0.835275835,0.944696970,0.751700680,0.869433198,0.696942149,0.791942149
8,10066272,10074129,  7858,+,CU928205.1,ENSDARG00000098300, 1,-20.670698186,0.916666667,0.681818182,0.733333333,0.676470588,0.388888889,0.619047619
23, 5211021, 5367345,156325,-,CR936540.1,ENSDARG00000098308, 4,-13.157519082,0.807063344,0.855497437,0.903609831,0.656811547,0.732195964,0.699198189
4,   57034,   66703,  9670,-,si:zfos-932h1.3,ENSDARG00000098311, 1, 20.208123404,0.956521739,0.919298246,0.423868313,0.977443609,0.977564103,0.982683983
18, 5588068, 5600958, 12891,-,cyp1a,ENSDARG00000098315, 8, 27.816382287,0.513607357,0.937798092,0.651442308,0.910395522,0.936561033,0.932591595
19,18989911,19028028, 38118,-,dync1li1,ENSDARG00000098317, 5, 49.952969634,0.391525553,0.827651515,0.499740260,0.931418875,0.955960561,0.949097542
4,72603266,72611810,  8545,-,si:cabz01054394.6,ENSDARG00000098324, 1, 34.906231095,0.468750000,0.484848485,0.818181818,0.933333333,0.898550725,0.888888889
7,14995849,15086375, 90527,-,CU280645.1,ENSDARG00000098326, 2,  6.352861943,0.788043478,0.595761381,0.596153846,0.640000000,0.674549550,0.812500000
KN149696.2,  165289,  172436,  7148,-,zgc:112970,ENSDARG00000098332, 9, 67.427340464,0.171289112,0.237903133,0.312380015,0.904040404,0.948520688,0.823529412
13, 8129622, 8155605, 25984,+,CABZ01065679.1,ENSDARG00000098342, 1, 31.425776473,0.333333333,0.278481013,0.000000000,0.294117647,0.681818182,0.500000000
5,52509108,52571014, 61907,-,mamdc2a,ENSDARG00000098345, 2,  5.321514643,0.470593220,0.390010843,0.519001326,0.478490566,0.596076052,0.502976190
9,45884031,46278626,394596,-,hdac4,ENSDARG00000098349, 5, -6.245766917,0.380755619,0.459314195,0.484623656,0.337131232,0.384427672,0.430411806
4,67786391,67911331,124941,-,si:ch211-66c13.1,ENSDARG00000098351, 1, 16.511627907,1.000000000,0.800000000,0.600000000,0.967741935,0.933333333,0.975000000
4,38265870,38317895, 52026,-,si:ch211-229l10.4,ENSDARG00000098357, 1, 24.761904762,0.659574468,0.577777778,0.857142857,0.939024390,0.865384615,0.970588235
10,45057702,45070182, 12481,+,nudcd3,ENSDARG00000098361, 1,-22.959113907,0.951724138,0.987951807,0.928571429,0.783505155,0.550000000,0.839285714
KN150703.1,     188,   16726, 16539,-,CABZ01081747.1,ENSDARG00000098362, 2, 60.040081951,0.031250000,0.535714286,0.172619048,0.913043478,0.916666667,0.800000000
14,16149368,16212896, 63529,+,polr1a,ENSDARG00000098375, 3, 18.164212208,0.323611111,0.515873016,0.389952153,0.559523810,0.644444444,0.551282051
7,73922257,73942078, 19822,+,CU694197.1,ENSDARG00000098378, 2,  2.069708995,0.690215977,0.735588972,0.660714286,0.728260870,0.744897959,0.633333333
4,65167250,65212616, 45367,-,si:dkey-14o6.1,ENSDARG00000098383, 1,-56.047784968,1.000000000,0.750000000,0.882352941,0.064516129,0.571428571,0.400000000
16,35415575,35534937,119363,-,ctps1b,ENSDARG00000098386, 1, 23.055555556,0.031250000,0.000000000,0.000000000,0.227272727,0.187500000,0.305555556
16,46596206,46621967, 25762,-,tmem176l.3a,ENSDARG00000098387, 1,-31.538155803,0.650000000,0.666666667,0.700000000,0.433333333,0.222222222,0.375000000
4,42195992,42399126,203135,-,si:ch211-76m11.8,ENSDARG00000098390, 7,-17.478932073,0.854147650,0.953692819,0.925465839,0.764931390,0.661550285,0.638231633
25, 8525440, 8553245, 27806,-,CU929451.2,ENSDARG00000098395, 1, 19.153846154,0.750000000,0.740000000,0.409090909,0.857142857,1.000000000,0.800000000
3, 6556960, 6599195, 42236,-,FP016106.1,ENSDARG00000098397, 3, 48.081619953,0.124183007,0.371445825,0.277124183,0.702402402,0.699100959,0.915124532
9,56441416,56459826, 18411,+,CABZ01079480.1,ENSDARG00000098398, 2, -1.194950318,0.843767546,0.769567597,0.786511156,0.819444444,0.977600251,0.566243194
13, 7171066, 7235811, 64746,-,ninl,ENSDARG00000098414, 1,-35.194805195,0.631578947,0.833333333,0.577777778,0.687500000,0.500000000,0.120000000
6,57739039,57786246, 47208,+,SNTA1,ENSDARG00000098420, 1, 23.670867739,0.000000000,0.102803738,0.142857143,0.714285714,0.583333333,0.150000000
24,33868109,34036931,168823,-,asic1c,ENSDARG00000098428, 3,-67.527597289,0.873319892,0.898989899,0.813888889,0.130858186,0.170414249,0.308563135
7,43131218,43425919,294702,-,BX005003.1,ENSDARG00000098435, 1,-32.539682540,1.000000000,0.891891892,1.000000000,0.812500000,0.692307692,0.500000000
