ovIndex,chr,start.x,end.x,strand.x,pvalue,qvalue,meth.diff,seqnames,start.y,end.y,width,strand.y,gene_id,gene_name
32658,8,37875381,37875381,+,8.83400740602145e-40,2.08426424690347e-37,31.420469889279,NA,NA,NA,NA,NA,NA,NA
32659,8,37875382,37875382,-,3.93530462837302e-38,8.49632642597655e-36,30.6697319934503,NA,NA,NA,NA,NA,NA,NA
32660,8,37879240,37879240,-,2.27601327873373e-12,9.94955869359218e-11,24.2999646693578,NA,NA,NA,NA,NA,NA,NA
32661,8,37889772,37889772,+,1.18659348909331e-08,3.66431577865911e-07,26.6692546583851,NA,NA,NA,NA,NA,NA,NA
32662,8,37916857,37916857,+,1.71932321167334e-16,1.04251690923445e-14,44.0212981744422,NA,NA,NA,NA,NA,NA,NA
32663,8,38012881,38012881,+,1.367767370456e-16,8.35513918652381e-15,46.7389388330689,NA,NA,NA,NA,NA,NA,NA
32664,8,38012902,38012902,+,7.68688126111755e-15,4.10651227456364e-13,44.4623655913978,NA,NA,NA,NA,NA,NA,NA
32665,8,38012903,38012903,-,1.37739161437538e-13,6.66679724114479e-12,43.4252919855014,NA,NA,NA,NA,NA,NA,NA
32666,8,38012926,38012926,+,4.74685812581096e-14,2.37952222040525e-12,41.8386243386243,NA,NA,NA,NA,NA,NA,NA
32667,8,38012927,38012927,-,2.59815240420611e-11,1.03413560645661e-09,38.2612179487179,NA,NA,NA,NA,NA,NA,NA
32668,8,38012938,38012938,+,9.20700406242845e-15,4.89116069364413e-13,56.9095977698128,NA,NA,NA,NA,NA,NA,NA
32669,8,38012939,38012939,-,5.44013841820492e-17,3.41602183905521e-15,49.033474776049,NA,NA,NA,NA,NA,NA,NA
32670,8,38012947,38012947,+,1.23379985839976e-10,4.63127559119327e-09,47.2600077730276,NA,NA,NA,NA,NA,NA,NA
32671,8,38012954,38012954,+,3.13575624270399e-10,1.1344051765511e-08,46.1847389558233,NA,NA,NA,NA,NA,NA,NA
32672,8,38012957,38012957,+,6.55579126808506e-14,3.25207553840214e-12,54.9164399533618,NA,NA,NA,NA,NA,NA,NA
32673,8,38012992,38012992,+,1.97956461603267e-11,7.95840106912798e-10,49.793217535153,NA,NA,NA,NA,NA,NA,NA
32674,8,38012996,38012996,+,5.84847113417147e-09,1.86440833570149e-07,43.1876956580917,NA,NA,NA,NA,NA,NA,NA
32675,8,38013002,38013002,+,1.49230031632724e-17,9.74594361866305e-16,62.8683144812177,NA,NA,NA,NA,NA,NA,NA
32676,8,38013036,38013036,-,3.27257809704268e-09,1.07119598044771e-07,43.1898120072771,NA,NA,NA,NA,NA,NA,NA
32677,8,38013099,38013099,-,1.63963991939323e-08,4.98789024443426e-07,40.8875177978168,NA,NA,NA,NA,NA,NA,NA
32678,8,38013105,38013105,-,1.21027650264451e-11,4.95834344702092e-10,48.7441860465116,NA,NA,NA,NA,NA,NA,NA
32679,8,38034848,38034848,+,1.39594591274722e-08,4.28172645581641e-07,19.0576944050605,NA,NA,NA,NA,NA,NA,NA
32680,8,38034849,38034849,-,3.06409579256592e-10,1.10908282602263e-08,18.5991720238296,NA,NA,NA,NA,NA,NA,NA
32681,8,38164442,38164442,+,1.45066671156313e-09,4.91323875314188e-08,18.5076953048899,NA,NA,NA,NA,NA,NA,NA
32682,8,38164519,38164519,+,3.33664842057272e-17,2.1285949522514e-15,-35.2416676915509,NA,NA,NA,NA,NA,NA,NA
32683,8,38604103,38604103,+,4.85860667706595e-10,1.72797732810442e-08,-19.718875502008,NA,NA,NA,NA,NA,NA,NA
32684,8,38742817,38742817,+,6.91688136661281e-09,2.19091674525295e-07,31.9425901201602,NA,NA,NA,NA,NA,NA,NA
32685,8,38754865,38754865,+,5.75911173874505e-14,2.870639287119e-12,18.9582156973461,NA,NA,NA,NA,NA,NA,NA
32686,8,38775936,38775936,-,8.42141081775193e-05,0.0015375606028942,23.8628994905049,NA,NA,NA,NA,NA,NA,NA
32687,8,38791666,38791666,+,2.00609847622367e-14,1.03734528125992e-12,36.6865524601828,NA,NA,NA,NA,NA,NA,NA
32688,8,38791920,38791920,+,3.50125020296881e-24,3.53415608590232e-22,47.8877314814815,NA,NA,NA,NA,NA,NA,NA
32689,8,38900820,38900820,+,2.02474017005269e-06,4.81611358998726e-05,27.5453339230429,NA,NA,NA,NA,NA,NA,NA
32690,8,38927910,38927910,+,5.64282895435941e-13,2.5985266904199e-11,36.0067681895093,NA,NA,NA,NA,NA,NA,NA
32691,8,38969839,38969839,+,3.75240812570862e-39,8.57673792847032e-37,30.1470552922136,NA,NA,NA,NA,NA,NA,NA
32692,8,38969840,38969840,-,4.1672152544012e-64,2.91747062657895e-61,47.9506458453827,NA,NA,NA,NA,NA,NA,NA
32693,8,38970694,38970694,-,3.30841068544388e-24,3.34400487967514e-22,24.0872245810883,NA,NA,NA,NA,NA,NA,NA
32694,8,38970830,38970830,+,1.4073601626625e-20,1.1293258075733e-18,-18.8950704822855,NA,NA,NA,NA,NA,NA,NA
32695,8,38970831,38970831,-,7.59795882543363e-23,7.06551718340166e-21,-19.0331014901288,NA,NA,NA,NA,NA,NA,NA
32696,8,38970905,38970905,+,1.09767052438065e-36,2.20116091709213e-34,-24.876871847022,NA,NA,NA,NA,NA,NA,NA
32697,8,38970906,38970906,-,6.33451964616898e-20,4.86324428392583e-18,-19.3691360548854,NA,NA,NA,NA,NA,NA,NA
32698,8,38971263,38971263,+,1.87185252153297e-24,1.92046167520199e-22,34.3738735491313,NA,NA,NA,NA,NA,NA,NA
32699,8,38971264,38971264,-,3.29388731268467e-25,3.52153861540561e-23,27.7611778127886,NA,NA,NA,NA,NA,NA,NA
32700,8,38971318,38971318,-,6.75174712070906e-13,3.08362350852289e-11,-17.9511799598856,NA,NA,NA,NA,NA,NA,NA
32701,8,38972782,38972782,-,2.46117406591111e-36,4.8510869845011e-34,-63.0681818181818,NA,NA,NA,NA,NA,NA,NA
32702,8,39017366,39017366,+,4.52307017207517e-05,0.000874115965024636,17.8883434561944,NA,NA,NA,NA,NA,NA,NA
32703,8,39018430,39018430,-,8.36614482952763e-05,0.00152863319241205,18.2461873638344,NA,NA,NA,NA,NA,NA,NA
32704,8,39022079,39022079,+,8.03940894323196e-06,0.000175356663308809,19.9741935483871,NA,NA,NA,NA,NA,NA,NA
32705,8,39027359,39027359,-,2.34985830175483e-05,0.000476875676485914,-27.1541057367829,NA,NA,NA,NA,NA,NA,NA
32706,8,39027456,39027456,+,5.89292991809183e-13,2.70912389297361e-11,-24.3166424770198,NA,NA,NA,NA,NA,NA,NA
32707,8,39073191,39073191,-,8.44287528620614e-14,4.15622747096009e-12,17.218045112782,NA,NA,NA,NA,NA,NA,NA
32708,8,39073226,39073226,-,1.26793243816594e-36,2.53411783115181e-34,40.4502814258912,NA,NA,NA,NA,NA,NA,NA
32709,8,39085814,39085814,+,5.25930774164691e-20,4.06114919839808e-18,-41.4487734487734,NA,NA,NA,NA,NA,NA,NA
32710,8,39085815,39085815,-,2.06315428947373e-19,1.53238974964361e-17,-43.0685872869037,NA,NA,NA,NA,NA,NA,NA
32711,8,39106343,39106343,+,5.35720208914526e-30,7.50817145697594e-28,44.1666666666667,NA,NA,NA,NA,NA,NA,NA
32712,8,39106344,39106344,-,7.2821485996407e-17,4.53188451172915e-15,32.9580665151828,NA,NA,NA,NA,NA,NA,NA
32713,8,39106511,39106511,-,4.20231209850512e-16,2.48064733849586e-14,-48.7564639251416,NA,NA,NA,NA,NA,NA,NA
32714,8,39238107,39238107,+,1.31044540008197e-11,5.35154757922123e-10,34.8173515981735,NA,NA,NA,NA,NA,NA,NA
32715,8,39239526,39239526,-,3.70798577831409e-18,2.53387346645333e-16,-69.1724941724942,NA,NA,NA,NA,NA,NA,NA
32716,8,39239530,39239530,-,1.3723438642137e-05,0.000288978908766458,35.5614973262032,NA,NA,NA,NA,NA,NA,NA
32717,8,39239546,39239546,-,5.22095876179581e-20,4.03257474534666e-18,-73.3100233100233,NA,NA,NA,NA,NA,NA,NA
32718,8,39244519,39244519,+,5.03048242466607e-06,0.000113258315783408,-24.372032094318,NA,NA,NA,NA,NA,NA,NA
32719,8,39244677,39244677,-,8.07488595443934e-05,0.00148032921675092,-20.4727564102564,NA,NA,NA,NA,NA,NA,NA
32720,8,39267707,39267707,-,1.16989573232201e-23,1.14245033572524e-21,-54.6205236731815,NA,NA,NA,NA,NA,NA,NA
32721,8,39365354,39365354,-,2.21503416207379e-29,2.99187368805263e-27,-50.7034165948895,NA,NA,NA,NA,NA,NA,NA
32722,8,39407779,39407779,-,6.78561867647881e-34,1.1688999927429e-31,19.0760154565027,NA,NA,NA,NA,NA,NA,NA
32723,8,39430159,39430159,+,2.19176223054385e-10,8.0351182369518e-09,16.4079073128657,NA,NA,NA,NA,NA,NA,NA
32724,8,39430160,39430160,-,8.466548135681e-18,5.63399020745457e-16,20.2592600875133,NA,NA,NA,NA,NA,NA,NA
32725,8,39430900,39430900,-,2.76315581543594e-21,2.32453142157051e-19,-44.1436035900897,NA,NA,NA,NA,NA,NA,NA
32726,8,39431304,39431304,-,1.03450371246549e-20,8.36732435441474e-19,-46.1734064089271,NA,NA,NA,NA,NA,NA,NA
32727,8,39450220,39450220,-,0.000204407515402517,0.00341667981240564,21.5721120984279,NA,NA,NA,NA,NA,NA,NA
32728,8,39450789,39450789,+,3.05015708119215e-07,8.0544547144236e-06,23.17865606605,NA,NA,NA,NA,NA,NA,NA
32729,8,39579462,39579462,-,5.33556694151815e-17,3.35330756760163e-15,35.1782553729456,NA,NA,NA,NA,NA,NA,NA
32730,8,39579489,39579489,-,2.51796607709461e-17,1.6187135008633e-15,35.9764682220434,NA,NA,NA,NA,NA,NA,NA
32731,8,39680189,39680189,-,5.72919718798651e-24,5.70529491680616e-22,25.65223088888,NA,NA,NA,NA,NA,NA,NA
32732,8,39680304,39680304,+,5.58767031616639e-20,4.3049562605105e-18,22.221488694504,NA,NA,NA,NA,NA,NA,NA
32733,8,39682716,39682716,+,3.17924216833384e-13,1.49607995897883e-11,22.7203757225434,NA,NA,NA,NA,NA,NA,NA
32734,8,39682717,39682717,-,7.98101008579686e-15,4.25757732686264e-13,40.3726708074534,NA,NA,NA,NA,NA,NA,NA
32735,8,39685012,39685012,-,1.49810755792968e-07,4.10412358348194e-06,21.7258224091022,NA,NA,NA,NA,NA,NA,NA
32736,8,39712481,39712481,+,4.91783791330276e-53,2.1840382579982e-50,-60.9440559440559,NA,NA,NA,NA,NA,NA,NA
32737,8,39712482,39712482,-,1.16551071553402e-53,5.28564275126587e-51,-57.7249022164276,NA,NA,NA,NA,NA,NA,NA
32738,8,39807429,39807429,+,1.08218510975492e-53,4.91891143017633e-51,-31.3516349012065,NA,NA,NA,NA,NA,NA,NA
32739,8,39807430,39807430,-,1.80898653612372e-123,1.05375461521943e-119,-70.8602461518686,NA,NA,NA,NA,NA,NA,NA
32740,8,39833756,39833756,+,1.33321934912108e-07,3.67246479951904e-06,17.9503859831729,NA,NA,NA,NA,NA,NA,NA
32741,8,39833757,39833757,-,1.125976754933e-06,2.77066275163568e-05,16.2426169922762,NA,NA,NA,NA,NA,NA,NA
32742,8,39839264,39839264,+,3.09373336833485e-08,9.15059321532022e-07,24.7326203208556,NA,NA,NA,NA,NA,NA,NA
32743,8,39994116,39994116,+,0.000693830237343192,0.00996645074300312,17.3387096774194,NA,NA,NA,NA,NA,NA,NA
32744,8,39994167,39994167,+,4.02961373033514e-24,4.05248623688057e-22,-68.1318681318681,NA,NA,NA,NA,NA,NA,NA
32745,8,40066762,40066762,+,8.34688776998523e-16,4.80985290126228e-14,65.9784283513097,NA,NA,NA,NA,NA,NA,NA
32746,8,40091879,40091879,+,1.35846652573317e-54,6.4228636004442e-52,-74.8117854819221,NA,NA,NA,NA,NA,NA,NA
32747,8,40162359,40162359,+,1.36128759495988e-06,3.31246296777091e-05,21.6909741331866,NA,NA,NA,NA,NA,NA,NA
32748,8,40162360,40162360,-,7.77410009593264e-10,2.71136083654231e-08,34.3297101449275,NA,NA,NA,NA,NA,NA,NA
32749,8,40250748,40250748,-,1.6324200668799e-08,4.967438149081e-07,-28.1255301102629,NA,NA,NA,NA,NA,NA,NA
32750,8,40356835,40356835,-,2.89557291242746e-64,2.04388736749566e-61,43.6246182757811,NA,NA,NA,NA,NA,NA,NA
32751,8,40356870,40356870,-,5.70486414455031e-14,2.84454474622141e-12,-22.2296080875225,NA,NA,NA,NA,NA,NA,NA
32752,8,40432812,40432812,-,0.00330799599952399,0.0355684036249895,18.5359067988176,NA,NA,NA,NA,NA,NA,NA
32753,8,40505720,40505720,+,2.01276679012615e-08,6.0651530674292e-07,-32.6654582863861,NA,NA,NA,NA,NA,NA,NA
32754,8,40505796,40505796,-,2.83665786904905e-35,5.27247843782905e-33,-58.9285714285714,NA,NA,NA,NA,NA,NA,NA
32755,8,40663208,40663208,-,2.94420330785516e-05,0.000588043221200458,29.4636187061109,NA,NA,NA,NA,NA,NA,NA
32756,8,40675548,40675548,-,3.05920986183635e-25,3.28116589310636e-23,25.8976253298153,NA,NA,NA,NA,NA,NA,NA
32757,8,40675567,40675567,-,4.28672442472356e-71,3.804698519972e-68,-48.8126649076517,NA,NA,NA,NA,NA,NA,NA
32758,8,40675886,40675886,-,4.32630204844393e-68,3.45175828994472e-65,-39.1802114235574,NA,NA,NA,NA,NA,NA,NA
32759,8,40675914,40675914,-,4.87784832302097e-71,4.31022456214888e-68,-40.0282093385542,NA,NA,NA,NA,NA,NA,NA
32760,8,40792204,40792204,+,1.71442430207156e-19,1.28034752642485e-17,46.0566448801743,NA,NA,NA,NA,NA,NA,NA
32761,8,40792216,40792216,+,4.05392375634663e-09,1.31418790416549e-07,25.9694989106754,NA,NA,NA,NA,NA,NA,NA
32762,8,40867526,40867526,+,2.14994092406632e-12,9.42384013050521e-11,20.7544242925656,NA,NA,NA,NA,NA,NA,NA
32763,8,40867527,40867527,-,3.68994605493679e-15,2.01999755065317e-13,25.0612710173839,NA,NA,NA,NA,NA,NA,NA
32764,8,40895936,40895936,-,3.12157987583294e-11,1.23404187817188e-09,30.9922752546927,NA,NA,NA,NA,NA,NA,NA
32765,8,40904925,40904925,+,1.22750133002382e-16,7.5251257725533e-15,27.5641025641026,NA,NA,NA,NA,NA,NA,NA
32766,8,40986312,40986312,+,7.31007349216473e-12,3.05470428505258e-10,39.1332263242376,NA,NA,NA,NA,NA,NA,NA
32767,8,40986313,40986313,-,6.00493193981958e-14,2.98795594497944e-12,46.6622604097819,NA,NA,NA,NA,NA,NA,NA
32768,8,41252826,41252826,-,0.000141025600072634,0.00244986498833795,15.4575309747723,NA,NA,NA,NA,NA,NA,NA
32769,8,41252859,41252859,-,3.8406204515749e-08,1.12296291366856e-06,31.5437218099811,NA,NA,NA,NA,NA,NA,NA
32770,8,41252891,41252891,-,0.000217850749147961,0.00361399836305868,24.7272727272727,NA,NA,NA,NA,NA,NA,NA
32771,8,41368923,41368923,+,5.26215401436024e-61,3.23485722537961e-58,-70.570891159575,NA,NA,NA,NA,NA,NA,NA
32772,8,41368966,41368966,+,3.81306357321494e-27,4.56461721390167e-25,40.4995539696699,NA,NA,NA,NA,NA,NA,NA
32773,8,41387329,41387329,-,0.000816499829891431,0.0114417218760807,16.6666666666667,NA,NA,NA,NA,NA,NA,NA
32774,8,41463362,41463362,-,2.96551969504553e-07,7.8489186912629e-06,17.7136075949367,NA,NA,NA,NA,NA,NA,NA
32775,8,41463379,41463379,-,2.92440975716626e-05,0.000584323290257388,-16.2405303030303,NA,NA,NA,NA,NA,NA,NA
32776,8,41463390,41463390,-,1.21753453518176e-13,5.92364675936907e-12,29.0909090909091,NA,NA,NA,NA,NA,NA,NA
32777,8,41597716,41597716,+,1.27254096831144e-18,8.94874857191139e-17,44.7207534699273,NA,NA,NA,NA,NA,NA,NA
32778,8,41597717,41597717,-,3.234797125377e-15,1.78025514984068e-13,36.7822105951602,NA,NA,NA,NA,NA,NA,NA
32779,8,41636980,41636980,-,2.18349908437888e-13,1.0409770962573e-11,62.7690100430416,NA,NA,NA,NA,NA,NA,NA
32780,8,41656393,41656393,-,1.46916656899631e-11,5.97491972689087e-10,54.9843260188088,NA,NA,NA,NA,NA,NA,NA
32781,8,41675801,41675801,-,6.75344305645592e-13,3.08416329842308e-11,34.369465648855,NA,NA,NA,NA,NA,NA,NA
32782,8,41676908,41676908,-,7.59296424079457e-31,1.11114024489153e-28,24.1274570660046,NA,NA,NA,NA,NA,NA,NA
32783,8,41706348,41706348,+,1.2049270925008e-85,1.68125540622441e-82,85.3777384020619,NA,NA,NA,NA,NA,NA,NA
32784,8,41716085,41716085,+,3.15396849412233e-10,1.14058109083968e-08,-28.431325532323,NA,NA,NA,NA,NA,NA,NA
32785,8,41723379,41723379,-,0.000236417468070129,0.0038869716649087,-31.7191283292978,NA,NA,NA,NA,NA,NA,NA
32786,8,41762685,41762685,-,3.19027551568646e-30,4.51550319805342e-28,74.7767214059349,NA,NA,NA,NA,NA,NA,NA
32787,8,41762749,41762749,-,3.63725507728809e-05,0.000714385048919729,18.1436585461535,NA,NA,NA,NA,NA,NA,NA
32788,8,41769340,41769340,+,6.15114423172604e-07,1.5656058455844e-05,-31.8600368324125,NA,NA,NA,NA,NA,NA,NA
32789,8,41769341,41769341,-,0.00229986581962003,0.0268033124192026,-22.0620043258832,NA,NA,NA,NA,NA,NA,NA
32790,8,41769393,41769393,+,3.12001265140154e-06,7.2413641453478e-05,-29.8811544991511,NA,NA,NA,NA,NA,NA,NA
32791,8,41812783,41812783,+,2.96707717383181e-05,0.000592306015828224,-27.3722627737226,NA,NA,NA,NA,NA,NA,NA
32792,8,41812824,41812824,+,9.59380938450223e-07,2.38498231034925e-05,-32.2478991596639,NA,NA,NA,NA,NA,NA,NA
32793,8,41812825,41812825,-,3.79251481086509e-05,0.00074295790329056,-27.7604166666667,NA,NA,NA,NA,NA,NA,NA
32794,8,41843439,41843439,-,5.64614013418382e-54,2.60384864541913e-51,44.6460980036298,NA,NA,NA,NA,NA,NA,NA
32795,8,41857321,41857321,-,1.3591360208366e-24,1.40766973731909e-22,-51.1399711399711,NA,NA,NA,NA,NA,NA,NA
32796,8,41919632,41919632,-,9.8074443944587e-09,3.05727276915734e-07,15.6911917098446,NA,NA,NA,NA,NA,NA,NA
32797,8,41934588,41934588,+,2.3723180165508e-17,1.52786438400531e-15,45.9792993630573,NA,NA,NA,NA,NA,NA,NA
32798,8,41934589,41934589,-,1.22391471781863e-12,5.4760040338928e-11,31.3186813186813,NA,NA,NA,NA,NA,NA,NA
32799,8,42022197,42022197,-,1.15862663767361e-05,0.00024657190903771,-22.1922731356694,NA,NA,NA,NA,NA,NA,NA
32800,8,42023437,42023437,+,2.70132956556999e-08,8.04148302173029e-07,-15.7215412227441,NA,NA,NA,NA,NA,NA,NA
32801,8,42023470,42023470,+,2.03083823904392e-47,6.93103100214813e-45,-59.2265454184059,NA,NA,NA,NA,NA,NA,NA
32802,8,42023511,42023511,+,8.08542538706884e-28,1.00479390564221e-25,45.0030027024322,NA,NA,NA,NA,NA,NA,NA
32803,8,42024574,42024574,+,2.44907733410893e-15,1.36208101961092e-13,-42.9752066115703,NA,NA,NA,NA,NA,NA,NA
32804,8,42024641,42024641,-,6.26134858848278e-16,3.64376699424196e-14,-22.04356426741,NA,NA,NA,NA,NA,NA,NA
32805,8,42024645,42024645,-,9.59909422909335e-17,5.92889195050085e-15,-15.9544421793755,NA,NA,NA,NA,NA,NA,NA
32806,8,42026165,42026165,-,9.7568773978306e-10,3.36610510630223e-08,-23.006476421777,NA,NA,NA,NA,NA,NA,NA
32807,8,42144677,42144677,-,2.94249112692906e-10,1.06699779480142e-08,46.056622851365,NA,NA,NA,NA,NA,NA,NA
32808,8,42144685,42144685,-,0.00318611952448966,0.034553327084256,18.9405297351324,NA,NA,NA,NA,NA,NA,NA
32809,8,42144928,42144928,-,0.000415413106114964,0.00639180896919538,-15.9297611220688,NA,NA,NA,NA,NA,NA,NA
32810,8,42259103,42259103,+,8.4477059430923e-06,0.000183561798126367,23.6179361179361,NA,NA,NA,NA,NA,NA,NA
32811,8,42259104,42259104,-,6.81713447183512e-09,2.16057668489592e-07,31.3057040998218,NA,NA,NA,NA,NA,NA,NA
32812,8,42365388,42365388,+,1.07387858051991e-05,0.000229555315226512,19.0291262135922,NA,NA,NA,NA,NA,NA,NA
32813,8,42365476,42365476,-,2.05065148316191e-05,0.000420565006483621,-22.3529411764706,NA,NA,NA,NA,NA,NA,NA
32814,8,42378919,42378919,+,1.0060824641406e-17,6.66117589028945e-16,-24.9781492406861,NA,NA,NA,NA,NA,NA,NA
32815,8,42537720,42537720,-,8.4589395039958e-05,0.00154342619384558,28.8562091503268,NA,NA,NA,NA,NA,NA,NA
32816,8,42537731,42537731,-,2.59790608595669e-34,4.57099186387663e-32,27.0224818551956,NA,NA,NA,NA,NA,NA,NA
32817,8,42537742,42537742,-,1.44692459407358e-25,1.57986355897039e-23,21.6952690166976,NA,NA,NA,NA,NA,NA,NA
32818,8,42538956,42538956,+,3.58816497617179e-38,7.76081491052874e-36,47.2602739726027,NA,NA,NA,NA,NA,NA,NA
32819,8,42666449,42666449,+,1.0278033668392e-20,8.31537223035414e-19,55.9612179972731,NA,NA,NA,NA,NA,NA,NA
32820,8,42736196,42736196,+,2.53331638361491e-21,2.13777114619625e-19,39.7435897435897,NA,NA,NA,NA,NA,NA,NA
32821,8,42736234,42736234,-,6.16400601672324e-39,1.39139185681206e-36,53.0276308054086,NA,NA,NA,NA,NA,NA,NA
32822,8,42887237,42887237,+,0.00132634611966751,0.0171687684248994,18.3333333333333,NA,NA,NA,NA,NA,NA,NA
32823,8,42887251,42887251,-,5.416634272879e-05,0.00103057133360798,-24.1538461538462,NA,NA,NA,NA,NA,NA,NA
32824,8,42887297,42887297,-,6.17439839336102e-05,0.00116050211129468,18.7728937728938,NA,NA,NA,NA,NA,NA,NA
32825,8,42932017,42932017,+,0.000295277891932362,0.00472913108330333,-21.948051948052,NA,NA,NA,NA,NA,NA,NA
32826,8,43093461,43093461,+,0.0044473460429157,0.0445377717339024,17.9085128711649,NA,NA,NA,NA,NA,NA,NA
32827,8,43134422,43134422,-,1.1703161360197e-15,6.6765591209986e-14,33.8169329969162,NA,NA,NA,NA,NA,NA,NA
32828,8,43139192,43139192,-,1.53757162305772e-16,9.35241288472082e-15,52.3351648351648,NA,NA,NA,NA,NA,NA,NA
32829,8,43338636,43338636,+,1.83480427698973e-07,4.97203173359611e-06,-21.4790195263814,NA,NA,NA,NA,NA,NA,NA
32830,8,43413788,43413788,-,4.114021701412e-05,0.000801232486302228,-19.8901769371568,NA,NA,NA,NA,NA,NA,NA
32831,8,43502610,43502610,+,0.00266073408529482,0.0300336084666877,17.9412830735774,NA,NA,NA,NA,NA,NA,NA
32832,8,43555140,43555140,-,6.22032721906781e-22,5.47230426509794e-20,40.7448685799201,NA,NA,NA,NA,NA,NA,NA
32833,8,43643649,43643649,-,0.00201582873135006,0.0241262610445326,-15.4726368159204,NA,NA,NA,NA,NA,NA,NA
32834,8,43644459,43644459,-,1.71926693499301e-05,0.000357229781287816,-31.692944736423,NA,NA,NA,NA,NA,NA,NA
32835,8,43659447,43659447,+,0.000489444726825833,0.00737598678444793,24.7978436657682,NA,NA,NA,NA,NA,NA,NA
32836,8,43669193,43669193,+,0.000235807436579916,0.0038780047252692,-19.047619047619,NA,NA,NA,NA,NA,NA,NA
32837,8,43856870,43856870,-,1.06704159062402e-23,1.0452414756037e-21,-48.0316314251332,NA,NA,NA,NA,NA,NA,NA
32838,8,43856882,43856882,-,6.28093274211901e-13,2.87977532950372e-11,22.9974937343358,NA,NA,NA,NA,NA,NA,NA
32839,8,43936580,43936580,-,6.65139591406999e-08,1.89791546468285e-06,-35.6035437430786,NA,NA,NA,NA,NA,NA,NA
32840,8,43942228,43942228,+,0.000228822674492121,0.00377651894893861,-23.2944503358077,NA,NA,NA,NA,NA,NA,NA
32841,8,43950703,43950703,+,0.0013815123740551,0.017748840188175,-18.6188811188811,NA,NA,NA,NA,NA,NA,NA
32842,8,43973686,43973686,-,0.00104946094374566,0.0141387253557213,-22.641252552757,NA,NA,NA,NA,NA,NA,NA
32843,8,44090178,44090178,+,0.00518838247899599,0.0499848414690582,17.7114427860697,NA,NA,NA,NA,NA,NA,NA
32844,8,44154312,44154312,+,8.5483087176835e-26,9.46984612770302e-24,-68.2352941176471,NA,NA,NA,NA,NA,NA,NA
32845,8,44163933,44163933,+,0.000129058783555076,0.00226208729632622,28.2051282051282,NA,NA,NA,NA,NA,NA,NA
32846,8,44325232,44325232,-,0.000915996550040694,0.0126106660967479,-17.1261487050961,NA,NA,NA,NA,NA,NA,NA
32847,8,44402587,44402587,+,3.31965581341334e-13,1.55958673558389e-11,21.8723134699787,NA,NA,NA,NA,NA,NA,NA
32848,8,44402588,44402588,-,4.99710120701595e-14,2.50057763296112e-12,25.1806526806527,NA,NA,NA,NA,NA,NA,NA
32849,8,44403369,44403369,-,1.08670473847792e-23,1.06398176303161e-21,24.7340871021775,NA,NA,NA,NA,NA,NA,NA
32850,8,44403430,44403430,+,1.38299223645081e-14,7.24442537877984e-13,-24.7486445228194,NA,NA,NA,NA,NA,NA,NA
32851,8,44403431,44403431,-,6.63069501377077e-25,6.98564809428287e-23,-29.9199677062674,NA,NA,NA,NA,NA,NA,NA
32852,8,44403433,44403433,+,5.09742736253762e-100,1.17630265659594e-96,61.7864198814599,NA,NA,NA,NA,NA,NA,NA
32853,8,44403434,44403434,-,2.47264210976139e-71,2.21756584156933e-68,45.1907320209919,NA,NA,NA,NA,NA,NA,NA
32854,8,44403436,44403436,-,1.00389818820258e-24,1.0471578988192e-22,21.0820435073864,NA,NA,NA,NA,NA,NA,NA
32855,8,44403444,44403444,+,4.6286249478127e-78,5.1427997242124e-75,60.6347504359711,NA,NA,NA,NA,NA,NA,NA
32856,8,44403445,44403445,-,2.12721024462446e-68,1.71315052263389e-65,44.8263929618768,NA,NA,NA,NA,NA,NA,NA
32857,8,44404233,44404233,+,1.65420313583662e-20,1.3213943871475e-18,23.3763210577774,NA,NA,NA,NA,NA,NA,NA
32858,8,44404285,44404285,+,8.90562216084538e-45,2.68370258975643e-42,-35.0197311629054,NA,NA,NA,NA,NA,NA,NA
32859,8,44404286,44404286,-,8.43475972732972e-26,9.35269047670858e-24,-31.0631115960312,NA,NA,NA,NA,NA,NA,NA
32860,8,44404321,44404321,-,1.9092406711907e-21,1.62669464301954e-19,21.7847588997874,NA,NA,NA,NA,NA,NA,NA
32861,8,44498046,44498046,-,3.45542308152024e-12,1.48478602700458e-10,-38.2555211158466,NA,NA,NA,NA,NA,NA,NA
32862,8,44499497,44499497,+,2.29525178662856e-58,1.25764362839191e-55,-75,NA,NA,NA,NA,NA,NA,NA
32863,8,44499498,44499498,-,6.20840394558479e-34,1.07039014577502e-31,-71.2338425381904,NA,NA,NA,NA,NA,NA,NA
32864,8,44515572,44515572,+,1.69045732457083e-05,0.000351621197105809,-17.1512380295056,NA,NA,NA,NA,NA,NA,NA
32865,8,44515968,44515968,+,9.44477889607725e-05,0.00170715748183613,-20.5731759351444,NA,NA,NA,NA,NA,NA,NA
32866,8,44516027,44516027,+,1.54600664323516e-07,4.2272383176062e-06,-21.264367816092,NA,NA,NA,NA,NA,NA,NA
32867,8,44547021,44547021,+,1.01553195917574e-05,0.00021799832820836,-27.2665387709635,NA,NA,NA,NA,NA,NA,NA
32868,8,44573152,44573152,-,1.93956669647458e-14,1.0038936932781e-12,38.1203548309758,NA,NA,NA,NA,NA,NA,NA
32869,8,44573184,44573184,-,6.98991000498349e-15,3.74517832294649e-13,35.2827296926676,NA,NA,NA,NA,NA,NA,NA
