seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
14,34152456,34162801, 10346,+,BX537115.1,ENSDARG00000098173,  2, 3.169288e+00,0.9258544764,0.8880597015,0.9292452830,0.9000000000,0.9519230769,0.9528789370
11, 2480293, 2506750, 26458,-,dgkab,ENSDARG00000098175,  2, 9.015595e+00,0.7777777778,0.9230769231,0.8421052632,1.0000000000,0.9722222222,0.9375000000
21, 2103164, 2132241, 29078,-,si:rp71-1h20.5,ENSDARG00000098176, 11, 7.727469e-01,0.9875741788,0.9613784908,0.9203155013,0.9532727108,0.9548199160,0.9434984260
4,33860438,33889684, 29247,+,si:dkey-28i19.3,ENSDARG00000098177,  4, 2.903206e+00,0.8645833333,0.9404761905,0.9411764706,0.9805806938,0.9198626745,0.9000000000
4,37453405,37506164, 52760,+,si:dkeyp-86c4.1,ENSDARG00000098179, 16, 2.432359e+00,0.8593896956,0.8563484067,0.8230188427,0.9021152125,0.8713316174,0.8466079622
7,48266129,48299725, 33597,-,BX663612.1,ENSDARG00000098184,  6, 1.494419e+00,0.1431650961,0.1494684178,0.1240035731,0.1481481481,0.1578002499,0.1451612903
12, 1590146, 1741781,151636,+,SLC39A11,ENSDARG00000098194, 19,-4.351382e+00,0.7680094161,0.8113811594,0.8299849287,0.7445891492,0.7737819708,0.7149119344
19,   60878,   66189,  5312,-,CU633999.1,ENSDARG00000098197, 46, 1.295232e+00,0.5680752610,0.5598486966,0.5923748259,0.5865942043,0.5799072271,0.5845624842
8, 3932793, 4033121,100329,-,mtmr3,ENSDARG00000098201, 11,-7.130994e-01,0.8958826266,0.8085130875,0.8310140236,0.8593986032,0.8577505261,0.8863207338
6,39698200,39717558, 19359,+,AL954698.1,ENSDARG00000098202,  2,-2.871978e+00,0.9615384615,0.9893617021,0.9309523810,0.9423076923,0.9534632035,0.9268292683
2,58444873,58474772, 29900,-,APCDD1,ENSDARG00000098203, 43,-9.211162e-01,0.9270263177,0.9231815874,0.9184678531,0.9113029356,0.9174168877,0.9067620028
9,  561547,  582037, 20491,+,CU984600.2,ENSDARG00000098204,  1, 1.424390e+01,0.6666666667,0.6818181818,1.0000000000,0.8837209302,0.8936170213,0.9393939394
14,48766996,48788708, 21713,-,si:ch211-199b20.3,ENSDARG00000098209,  3, 2.357436e+00,0.9000000000,0.7719298246,1.0000000000,0.9066666667,0.9000000000,0.8857142857
10, 7483545, 7557660, 74116,-,wrn,ENSDARG00000098211,  2, 1.279538e+00,0.8274725275,0.9167487685,0.9523809524,0.9243589744,0.9470108696,0.9077922078
8,53342726,53378098, 35373,+,BICD2,ENSDARG00000098215, 14, 6.305092e-01,0.9586701949,0.9567233771,0.9436551544,0.9604089994,0.9602062687,0.9719647320
4,26303613,26324836, 21224,-,st8sia1,ENSDARG00000098221, 48, 2.450203e+00,0.9236521429,0.9198461366,0.9357945791,0.9436072981,0.9483125036,0.9599583997
3,14386010,14452325, 66316,+,tlcd4b,ENSDARG00000098224, 24, 3.952373e+00,0.8673530650,0.8859588578,0.8710068017,0.9313851819,0.9053320250,0.9121887817
25,13068019,13107310, 39292,-,smpd3,ENSDARG00000098226,  8, 3.881890e+00,0.9014550265,0.9080827068,0.9083806818,0.9696505046,0.9281671900,0.9435334643
19, 3865210, 3888991, 23782,-,thrap3b,ENSDARG00000098228,  3, 2.617495e+00,1.0000000000,0.9345528455,0.8828828829,0.9658119658,0.9583333333,0.9286154795
22, 1658415, 1665471,  7057,+,BX649416.1,ENSDARG00000098230,  4, 2.512629e+00,0.9539032567,0.9461588793,0.8897150288,0.9854166667,0.9287887168,0.9574589884
12,47661419,47667745,  6327,+,hhex,ENSDARG00000098231, 23, 1.597772e+00,0.0168226381,0.0126043039,0.0137905563,0.0375067419,0.0228138382,0.0253224889
9,  329425,  340294, 10870,+,actr5,ENSDARG00000098235, 61,-2.855814e-02,0.5116525605,0.5175581682,0.5246027850,0.5218980433,0.5113994829,0.5123731181
4,40539015,40621756, 82742,+,zgc:174698,ENSDARG00000098236, 26, 3.200264e+00,0.9391636063,0.8829464503,0.9014510130,0.9510424763,0.9495930529,0.9294714883
22, 4524367, 4651238,126872,-,fbn2b,ENSDARG00000098237, 64, 1.845618e+00,0.8025710304,0.7815579864,0.7955343662,0.8185995390,0.8045986618,0.8029965362
14,35261591,35299953, 38363,+,CR626866.1,ENSDARG00000098238,  4,-6.098857e-01,0.6263437649,0.6018518519,0.6350000000,0.5833333333,0.6961237553,0.6093505477
15,43331121,43389922, 58802,+,zgc:85932,ENSDARG00000098239,  5, 5.057654e+00,0.4250000000,0.5128320683,0.5054487179,0.5292879819,0.5004054054,0.5121693122
17,52820422,52921236,100815,+,meis2a,ENSDARG00000098240, 87, 5.054307e-01,0.7522252135,0.7555663474,0.7434093671,0.7583188262,0.7482630380,0.7708129336
KN150550.1,   -1082,   14914, 15997,+,fanca,ENSDARG00000098241,  3,-7.837990e-02,0.9602662752,0.9519400353,0.9777777778,0.9702020202,0.9573643411,0.9595959596
21,44547450,44558411, 10962,-,brcc3,ENSDARG00000098242,  2,-8.258783e+00,0.8333333333,0.9500000000,0.9756097561,0.8509983008,0.8666666667,0.7650679117
11,36517971,36528422, 10452,+,CU928222.2,ENSDARG00000098246, 32, 2.775447e+00,0.8904295353,0.8869739521,0.8417135323,0.8972245548,0.9104814645,0.9200199051
23,35244378,35349738,105361,-,cpne9,ENSDARG00000098252, 11, 8.634655e+00,0.8240164076,0.8912945325,0.8163687342,0.9503410476,0.9093224946,0.9450601781
12,43730276,43821253, 90978,-,si:ch73-329n5.6,ENSDARG00000098256, 28, 2.447598e-01,0.8629718909,0.9127390306,0.8648205819,0.8916997019,0.8771387919,0.8814875433
13,41125358,41548779,423422,-,pcdh15a,ENSDARG00000098257,201, 1.154773e+00,0.8455306307,0.8436117076,0.8549595619,0.8478822284,0.8576270799,0.8614180786
KN149739.1,   39153,   46920,  7768,-,SLC16A7,ENSDARG00000098258, 18, 1.640418e+00,0.9268368656,0.9210504394,0.9574009456,0.9433099884,0.9546576673,0.9322835144
1,44981825,44997770, 15946,+,CU929294.1,ENSDARG00000098263,  6,-6.063607e+00,0.7900805139,0.7201666193,0.7566854806,0.5634666260,0.6771657759,0.7112692305
5, 8005911, 8098232, 92322,-,nipbla,ENSDARG00000098272, 25,-1.469031e-02,0.9377898091,0.9207035486,0.9258095238,0.9293002554,0.9271308363,0.9265369706
24,41987108,41994676,  7569,+,zbtb14,ENSDARG00000098273,  4, 4.969481e-02,0.0000000000,0.0048543689,0.0000000000,0.0051020408,0.0000000000,0.0052083333
11,14693481,14697864,  4384,-,CR550307.1,ENSDARG00000098277,  5, 1.385870e+00,0.9152297838,0.8708451001,0.9520000000,0.9270785241,0.9333621956,0.9065632825
4,42876556,42920243, 43688,+,si:zfos-451d2.2,ENSDARG00000098279,  4, 3.631934e+00,0.9146718921,0.9574712644,0.8846153846,0.9329322638,0.9583333333,0.9677631579
6,53263854,53284595, 20742,-,rbm5,ENSDARG00000098280, 10, 1.705561e-01,0.9523337596,0.9593378242,0.9774244833,0.9616456148,0.9718002069,0.9621765625
4,41816778,42016474,199697,-,si:dkey-237m9.1,ENSDARG00000098281, 66, 2.878173e+00,0.9125710598,0.9108751994,0.8905180628,0.9361498430,0.9425173262,0.9219540411
22, 4486454, 4514657, 28204,+,ctxn1,ENSDARG00000098284, 12, 2.610970e+00,0.9204548679,0.8959760413,0.9228458501,0.9559400520,0.9169611923,0.9228379090
13,46801979,46818627, 16649,+,CU695232.1,ENSDARG00000098286,  9,-1.414938e+00,0.5247881110,0.5897010245,0.4944800570,0.4958027788,0.6167763158,0.5040032210
19,19549062,19601372, 52311,-,tax1bp1a,ENSDARG00000098288,  3, 2.260669e+00,0.9111111111,0.8929679941,0.9261904762,0.9565217391,0.9420289855,0.9153439153
6,16509818,16669886,160069,-,unc80,ENSDARG00000098290, 10, 4.712095e-01,0.9236774207,0.9615157914,0.9403703704,0.9549112099,0.9457279339,0.9316740748
14, 3409771, 3465892, 56122,+,trpc3,ENSDARG00000098291,  3, 3.328829e+00,0.9324561404,0.8370279146,0.9583333333,1.0000000000,0.8901875902,0.9482559483
3,53771256,53919463,148208,+,col5a3a,ENSDARG00000098294, 28, 1.068868e+00,0.8814017225,0.8004909006,0.8004643696,0.8827887637,0.7477637040,0.8632416495
16,23085326,23189883,104558,+,efna3b,ENSDARG00000098295,  1,-1.190476e-01,1.0000000000,0.8333333333,0.9692307692,0.9615384615,0.9716981132,0.8846153846
10,45029398,45047242, 17845,+,gnsb,ENSDARG00000098296,  1, 1.724138e+00,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0454545455,0.0000000000
8,10066272,10074129,  7858,+,CU928205.1,ENSDARG00000098300,  3,-5.046004e+00,0.9513888889,0.8939393939,0.8153846154,0.8725490196,0.7962962963,0.8730158730
21,40528788,40581807, 53020,-,taok1b,ENSDARG00000098304, 22,-9.682161e-01,0.6910453291,0.6552070205,0.6713805574,0.6697526910,0.6670655806,0.6421212318
23, 5211021, 5367345,156325,-,CR936540.1,ENSDARG00000098308, 82, 9.534954e-01,0.8961735153,0.9002740050,0.8829850466,0.9096614290,0.9060523987,0.8870917396
4,   57034,   66703,  9670,-,si:zfos-932h1.3,ENSDARG00000098311,119, 3.397431e-01,0.9333899635,0.9270098152,0.9306967152,0.9363713956,0.9369248405,0.9302800042
8,53062920,53069540,  6621,+,nadka,ENSDARG00000098313,  5, 4.462496e-01,0.9200000000,0.9533648400,0.9846153846,0.9855844156,0.9369337979,0.9542815675
18, 5588068, 5600958, 12891,-,cyp1a,ENSDARG00000098315, 21, 1.254776e+01,0.7696137696,0.9429967630,0.8192876236,0.9511582735,0.9495322590,0.9499872912
19,18989911,19028028, 38118,-,dync1li1,ENSDARG00000098317, 11, 2.352755e+01,0.5817137349,0.7887840839,0.6285997764,0.8376819151,0.8557188004,0.8343511991
17, 7380550, 7442397, 61848,-,grm1b,ENSDARG00000098320, 42, 1.928921e+00,0.9363094853,0.9155923778,0.9230894744,0.9448496405,0.9429870006,0.9433978616
4,72603266,72611810,  8545,-,si:cabz01054394.6,ENSDARG00000098324,  9, 4.239284e+00,0.8699769912,0.8834035324,0.9191975122,0.9274465000,0.9379193469,0.9221086097
7,14995849,15086375, 90527,-,CU280645.1,ENSDARG00000098326, 28, 1.012537e+00,0.9141065076,0.8948284335,0.8909644020,0.9117622612,0.9063966019,0.9284128480
5, 8355647, 8408192, 52546,-,spef2,ENSDARG00000098330,  7,-5.437631e-02,0.8917293233,0.9001034897,0.9014268939,0.9181700652,0.8744276557,0.8676660720
KN149696.2,  165289,  172436,  7148,-,zgc:112970,ENSDARG00000098332,  9, 6.742734e+01,0.1712891121,0.2379031326,0.3123800152,0.9040404040,0.9485206877,0.8235294118
14,52476520,52482661,  6142,-,exosc3,ENSDARG00000098334,  5, 2.129025e-01,0.0029850746,0.0137387387,0.0000000000,0.0059813912,0.0032786885,0.0087062308
10, 7769814, 7774434,  4621,-,si:ch73-340n8.4,ENSDARG00000098338,  5, 3.123787e-01,0.0000000000,0.0091966173,0.0000000000,0.0079215686,0.0026666667,0.0078263841
13, 8129622, 8155605, 25984,+,CABZ01065679.1,ENSDARG00000098342,  4, 8.794618e+00,0.6897435897,0.7820411392,0.7180851064,0.7840557276,0.8863636364,0.8386343899
2, 4019538, 4034732, 15195,-,rab18b,ENSDARG00000098344,  2, 5.232078e-01,0.9095464135,0.9246924157,0.9058204334,0.9432624113,0.9246131514,0.8943015873
5,52509108,52571014, 61907,-,mamdc2a,ENSDARG00000098345, 35, 1.855208e+00,0.8680364651,0.8820943823,0.8745629195,0.8923543614,0.8959993201,0.8817071013
9,45884031,46278626,394596,-,hdac4,ENSDARG00000098349,106, 1.485775e+00,0.5456158193,0.5578186674,0.5830136187,0.5747363447,0.5772336078,0.5758730956
14,16068318,16084806, 16489,-,mxd3,ENSDARG00000098350,  1,-2.348715e-01,0.0000000000,0.0000000000,0.0425531915,0.0000000000,0.0000000000,0.0192307692
4,67786391,67911331,124941,-,si:ch211-66c13.1,ENSDARG00000098351, 19, 1.399408e+00,0.9405807057,0.9027662752,0.8270100332,0.9057242200,0.9013192618,0.8967462396
3,22852673,22880447, 27775,+,BX322574.1,ENSDARG00000098353,  5,-6.385177e+00,0.9333333333,0.8764705882,0.9333333333,0.9142857143,0.9800000000,0.8117907801
4,38265870,38317895, 52026,-,si:ch211-229l10.4,ENSDARG00000098357,  3, 1.225813e+01,0.7851359338,0.7360708535,0.9047619048,0.9342015457,0.8691151332,0.9506833036
11,42639404,42722658, 83255,+,il17rd,ENSDARG00000098359, 22, 9.611866e-01,0.9144027781,0.9035197203,0.9390667477,0.9200229122,0.9195003921,0.9243941473
25, 4890767, 4906432, 15666,-,cyp19a1b,ENSDARG00000098360,  3, 4.586225e+00,0.9373219373,0.9125220459,0.7890442890,0.9202069717,0.9145046581,0.9142652390
10,45057702,45070182, 12481,+,nudcd3,ENSDARG00000098361,  6,-5.774804e+00,0.8018781578,0.8634782258,0.8277914614,0.7716680551,0.7410521428,0.7868210844
KN150703.1,     188,   16726, 16539,-,CABZ01081747.1,ENSDARG00000098362, 16, 6.632372e+00,0.8051354903,0.8977152541,0.8576323900,0.9448406503,0.9335279558,0.8885953223
5,12065957,12095618, 29662,-,lrrc74b,ENSDARG00000098365,  1, 2.394795e+00,0.8571428571,0.9259259259,0.9574468085,0.9393939394,0.9729729730,0.9285714286
17,10072360,10090026, 17667,+,srp54,ENSDARG00000098367,  5,-2.097806e+00,0.9900000000,0.9624222719,1.0000000000,0.9572788140,0.9569480519,0.9651321398
15,37103986,37231035,127050,+,aplp1,ENSDARG00000098368, 15, 2.566807e+00,0.9358974359,0.9003115833,0.8642396338,0.9373192240,0.9339538240,0.9068365318
11,42150896,42232491, 81596,-,FLNB,ENSDARG00000098374, 32, 1.268194e+00,0.9531207302,0.9486017353,0.9147889651,0.9442980177,0.9460758839,0.9554208953
14,16149368,16212896, 63529,+,polr1a,ENSDARG00000098375, 18, 2.522187e+00,0.8140480598,0.8671624853,0.8138659306,0.8586616937,0.8696104580,0.8505324322
19,  140044,  148055,  8012,+,tnfrsf11b,ENSDARG00000098377, 16, 5.440081e-01,0.1785706566,0.1710668103,0.2035173160,0.1842910710,0.1876895832,0.1818534413
7,73922257,73942078, 19822,+,CU694197.1,ENSDARG00000098378,  2, 2.069709e+00,0.6902159771,0.7355889724,0.6607142857,0.7282608696,0.7448979592,0.6333333333
7,18721547,18732474, 10928,-,si:dkey-38l22.2,ENSDARG00000098379,  9, 2.018046e-01,0.0000000000,0.0072411421,0.0000000000,0.0061728395,0.0103114478,0.0043780475
4,65167250,65212616, 45367,-,si:dkey-14o6.1,ENSDARG00000098383,  4,-1.017208e+01,0.9206410635,0.8459847993,0.8990574953,0.7269439832,0.8660029229,0.7949188484
16,35415575,35534937,119363,-,ctps1b,ENSDARG00000098386, 10, 1.986808e+00,0.8799107143,0.8753058536,0.8436516425,0.8409318751,0.8559280303,0.9178051002
16,46596206,46621967, 25762,-,tmem176l.3a,ENSDARG00000098387,  6,-4.923512e+00,0.2601851852,0.2498582766,0.2833333333,0.2248983740,0.2094580376,0.2101527669
4,73562952,73574030, 11079,-,znf1015,ENSDARG00000098389,  6,-2.653954e-01,0.9604700855,0.9451916303,0.8580765640,0.9095678853,0.9381257015,0.9662585034
4,42195992,42399126,203135,-,si:ch211-76m11.8,ENSDARG00000098390, 33,-2.861517e+00,0.8748202824,0.9035346011,0.9065315674,0.8898919494,0.8340416929,0.8303117586
13,28901959,28914437, 12479,+,ly6pge,ENSDARG00000098392,  4, 6.947394e+00,0.7589285714,0.7181034483,0.6923076923,0.7125000000,0.8141891892,0.8507621951
25, 8525440, 8553245, 27806,-,CU929451.2,ENSDARG00000098395,  8, 5.924581e+00,0.8495529355,0.8565564678,0.7137237762,0.8871035215,0.9562711789,0.8361111111
3, 6556960, 6599195, 42236,-,FP016106.1,ENSDARG00000098397,132, 3.068321e+00,0.8956645329,0.9004159411,0.8841023644,0.9267490058,0.9194849451,0.9292631416
9,56441416,56459826, 18411,+,CABZ01079480.1,ENSDARG00000098398, 69, 1.334761e+00,0.8743318538,0.8788916992,0.9156380766,0.9103626482,0.9091042992,0.8688234098
10, 5952787, 6004863, 52077,+,map3k1,ENSDARG00000098405, 28, 8.091093e-01,0.9606147121,0.9379077776,0.9194170339,0.9414593617,0.9438470280,0.9586259806
13, 7171066, 7235811, 64746,-,ninl,ENSDARG00000098414,  7,-1.934647e-01,0.8838763576,0.9096153846,0.7973315689,0.9334415584,0.8453689168,0.8234902249
6,57739039,57786246, 47208,+,SNTA1,ENSDARG00000098420, 12, 2.269719e+00,0.2291139342,0.2490127346,0.2506660007,0.3043021070,0.2882720296,0.2493103949
5, 4434405, 4470474, 36070,+,CABZ01079241.1,ENSDARG00000098424, 53,-5.337500e-02,0.5870828662,0.5801637896,0.5833373491,0.5849005905,0.5842901251,0.5744187406
4,54897568,54921714, 24147,+,si:dkey-56m15.8,ENSDARG00000098426, 22, 6.366893e-01,0.9269941822,0.9230940515,0.9024768593,0.9421549884,0.9314759890,0.8861700925
24,33868109,34036931,168823,-,asic1c,ENSDARG00000098428, 73,-2.069272e+00,0.8770919263,0.8554276115,0.8413919343,0.8319165419,0.8360201881,0.8407487061
15,47616221,47623452,  7232,+,paf1,ENSDARG00000098432,  4, 2.476329e-01,0.0000000000,0.0147058824,0.0000000000,0.0057144723,0.0055867665,0.0046296296
6,18524444,18533760,  9317,-,utp6,ENSDARG00000098433,  3, 1.027311e+00,0.8993464052,0.9871794872,0.9218337218,0.9613044363,0.9489111264,0.9430501931
7,43131218,43425919,294702,-,BX005003.1,ENSDARG00000098435,  9,-4.050110e-01,0.8870402859,0.8967214981,0.9281832090,0.9353445044,0.8898036372,0.8882332764
22,31493953,31519300, 25348,-,slc6a6b,ENSDARG00000098438,  2, 5.458742e+00,0.8333333333,0.7307692308,0.7051282051,0.7230576441,0.7750000000,0.8125365283
7,34414194,34450076, 35883,-,nr1h3,ENSDARG00000098439,  3,-1.609659e+01,0.9588688946,0.9310089639,0.9041369829,0.6837500000,0.9010196906,0.7394625110
15, 9601637, 9633592, 31956,-,nars2,ENSDARG00000098441,  2, 4.447364e+00,0.9666666667,0.9313725490,0.8101938712,1.0000000000,0.9062500000,0.9558823529
24,31098534,31142356, 43823,-,tlcd4a,ENSDARG00000098451, 10, 3.725752e+00,0.8833916084,0.9208624709,0.9202190998,0.9500000000,0.9470619658,0.9515780731
4,36614118,36660662, 46545,+,si:dkey-151g22.1,ENSDARG00000098452, 61, 1.990936e+00,0.9331485298,0.9428954208,0.8951395177,0.9487865373,0.9496652029,0.9523400090
11,15876343,15915788, 39446,+,pank4,ENSDARG00000098453,  3,-8.085017e-01,0.9833333333,0.9241452991,0.9777777778,0.9358214625,0.9592449592,0.9419753086
3,60525982,60573218, 47237,-,si:ch73-366l1.5,ENSDARG00000098465, 12,-2.508606e+00,0.7476828451,0.7674881649,0.7874412551,0.7851697649,0.7179308581,0.7328416618
14,32859430,32868427,  8998,-,ube2a,ENSDARG00000098466,  1,-1.176471e+00,0.0000000000,0.0270270270,0.0000000000,0.0000000000,0.0000000000,0.0000000000
8,  547317,  556540,  9224,-,FO704758.1,ENSDARG00000098478, 12,-2.263822e+00,0.8354080767,0.7971612895,0.8177455320,0.7824003214,0.7901286976,0.8007160647
18,44933173,44980093, 46921,+,CR792424.1,ENSDARG00000098482, 10,-1.211722e+00,0.8105845536,0.7876766987,0.8113770028,0.8072809412,0.7954948825,0.7747439825
25,25395590,25436479, 40890,-,hrasa,ENSDARG00000098497,  3, 2.580597e+00,0.9696969697,0.8737373737,0.8894195976,0.9166666667,0.9861111111,0.8949771689
4,55862895,55866056,  3162,+,CT583728.2,ENSDARG00000098506,  1, 7.180458e-01,0.9473684211,0.9864864865,0.9574468085,0.9677419355,0.9905660377,0.7857142857
14,   30964,   34751,  3788,+,lyar,ENSDARG00000098507,  1,-5.360442e+01,0.5705128205,0.1081081081,0.7962962963,0.0000000000,0.0238095238,0.0158730159
KN150067.1,    3520,   27991, 24472,-,CABZ01111959.1,ENSDARG00000098508,  3,-1.639575e+00,0.8627450980,0.9270520521,0.8965517241,0.9333333333,0.8333333333,0.9094155844
5,55624693,55689656, 64964,+,ntrk2b,ENSDARG00000098511, 25, 1.531948e+00,0.8520811338,0.8303188998,0.8284355382,0.8481863958,0.8619238334,0.8563036916
10,43499821,43542196, 42376,-,si:ch73-215f7.1,ENSDARG00000098512, 47,-4.790628e-01,0.9043731001,0.9040649632,0.8826899782,0.8969849611,0.8762875323,0.8989084018
KN150432.1,    6941,   81629, 74689,-,zgc:152904,ENSDARG00000098523,  9, 9.422191e+00,0.4918366931,0.4805013729,0.5414048185,0.6771336734,0.5323132946,0.5972999434
KN149696.2,   82274,   98645, 16372,-,CABZ01060491.1,ENSDARG00000098527,  5, 5.067745e+00,0.9072463768,0.8588235294,0.9294117647,0.9527777778,0.9694736842,0.8964285714
5,62287716,62308819, 21104,-,spata22,ENSDARG00000098537,  3, 2.793097e-01,0.9111111111,0.9083694084,0.9209401709,1.0000000000,0.8958333333,0.9105691057
3, 4458390, 4503026, 44637,-,zc3h7ba,ENSDARG00000098540,  1,-9.665945e+00,0.9375000000,0.9545454545,0.8666666667,0.8484848485,0.8409090909,0.8000000000
19,47460748,47476725, 15978,-,ncdn,ENSDARG00000098544,  7,-2.736061e+00,0.9346938776,0.9821428571,0.9132653061,0.9668196099,0.8642959002,0.9260475854
18,32799603,32804805,  5203,+,olfcg6,ENSDARG00000098546,  2, 8.405270e+00,0.8250000000,0.8902116402,0.8181818182,0.9457792208,0.9224137931,0.9315539112
4, 3285819, 3290445,  4627,+,CABZ01085700.1,ENSDARG00000098551, 13, 1.221754e+00,0.8950245741,0.8959244248,0.9134644620,0.9150828362,0.9097823119,0.8977223249
11, 6656656, 6678209, 21554,+,CR381534.1,ENSDARG00000098564,  3, 2.635055e+00,0.8029279279,0.8900112233,0.9459459459,0.8862834613,0.9548112706,0.9166666667
21,35652184,35855245,203062,-,sgcd,ENSDARG00000098573, 47, 1.147648e+00,0.5751773541,0.5361722505,0.5001615040,0.5566654881,0.5372481529,0.5607701193
11,45386126,45400146, 14021,+,srsf11,ENSDARG00000098574, 13, 2.068850e+00,0.9811355311,0.9181894988,0.9521148896,0.9651724908,0.9829737392,0.9536840951
2,19252270,19271297, 19028,-,BX511079.1,ENSDARG00000098575,  2, 1.070480e+00,0.9155680224,0.8876050420,0.9285714286,0.9267223555,0.8937198068,0.9379629630
18,31843504,31846556,  3053,+,BX908763.1,ENSDARG00000098577,  9, 2.660859e+00,0.9312727152,0.9065094165,0.9387442673,0.9415879784,0.9726619915,0.9336482031
3,12924930,12972428, 47499,-,pdgfab,ENSDARG00000098578, 16, 2.780924e-01,0.5211635059,0.5086576437,0.5276699863,0.5363137801,0.5386726219,0.4898177670
5,72383890,72392259,  8370,-,wbp1,ENSDARG00000098583, 34, 9.337280e-01,0.5199895699,0.5215710791,0.5380446704,0.5413545309,0.5316193724,0.5345488497
KN149883.1,    2235,    7187,  4953,-,CABZ01102240.1,ENSDARG00000098584, 13,-8.825671e-02,0.0056313689,0.0056055056,0.0118518519,0.0078762313,0.0047240402,0.0078007495
4,56377274,56558715,181442,+,si:ch211-237a4.2,ENSDARG00000098585, 26, 2.015964e+00,0.9179586522,0.9234970543,0.9357848070,0.9577653547,0.9344453539,0.9390878955
17,  448956,  456458,  7503,+,zgc:194887,ENSDARG00000098586, 39, 1.242029e+00,0.9225763924,0.9096120996,0.9420090492,0.9341405939,0.9462654922,0.9221218717
8,52713232,52717911,  4680,-,tubb2b,ENSDARG00000098591, 13,-5.800858e+00,0.3684784208,0.3570076538,0.3413989586,0.2916239224,0.3068669105,0.3065619414
8,19398335,19469011, 70677,-,zgc:92140,ENSDARG00000098592,  8, 1.381031e+01,0.7678737297,0.6825501978,0.7056077694,0.8573768128,0.8789002789,0.8425893899
7, 6445595, 6448172,  2578,-,hist1h2a11,ENSDARG00000098595, 13, 8.303160e-01,0.0033444816,0.0015082956,0.0000000000,0.0055369260,0.0077935223,0.0155069984
18, 3020188, 3037446, 17259,+,CU570791.1,ENSDARG00000098597, 14, 2.251426e+00,0.9307953951,0.9084318044,0.8982234786,0.9364563543,0.9347718254,0.9131846414
KN150041.2,    8631,   66411, 57781,+,CABZ01072810.1,ENSDARG00000098599, 75,-8.746109e-01,0.9002613490,0.8981681095,0.8874269185,0.8939305044,0.8785370685,0.8900819332
4,65137267,65148439, 11173,+,si:dkey-14o6.4,ENSDARG00000098604,  4, 3.017070e+00,0.9076143451,0.9298478966,0.9265567766,0.9727470930,0.9360465116,0.9367494824
22, 1489664, 1493106,  3443,+,si:dkey-4c15.8,ENSDARG00000098609,  2, 2.802278e+00,0.9529411765,0.8583916084,0.8981481481,0.9651206637,0.9352636535,0.9220779221
4,53113165,53158623, 45459,+,si:ch211-207e19.2,ENSDARG00000098610, 13,-1.166407e+00,0.9422688378,0.9294429077,0.9545787546,0.9416537140,0.9323104636,0.8913865037
4, 1144346, 1284672,140327,+,chrm2a,ENSDARG00000098612, 24, 2.976855e-01,0.8449518357,0.8255512502,0.8333403410,0.8353178729,0.8451092512,0.8187521754
5,52226807,52245424, 18618,-,erap2,ENSDARG00000098618,  1,-8.788712e+00,0.9480519481,0.9230769231,1.0000000000,0.8951048951,0.9425837321,0.7759562842
7,46017780,46029879, 12100,+,ccne1,ENSDARG00000098622,  4, 4.929006e-01,0.9375000000,0.8979591837,0.9642857143,1.0000000000,0.9276041667,0.9012745098
8, 1431647, 1446207, 14561,+,efna5b,ENSDARG00000098625,  8, 2.711219e+00,0.7464476170,0.7105622412,0.7536764706,0.7948348010,0.7433585786,0.8083204334
3,36644054,36664310, 20257,+,gspt1l,ENSDARG00000098627,  5, 3.303896e-01,0.0000000000,0.0048780488,0.0000000000,0.0032786885,0.0000000000,0.0093765263
13, 1533511, 1543927, 10417,+,CABZ01044277.1,ENSDARG00000098631,  5,-2.714965e+00,0.9050505051,0.9134249471,0.9417582418,0.8956666667,0.8363636364,0.9631640212
7,54609479,54653636, 44158,-,AL929586.1,ENSDARG00000098634, 27, 5.513918e-01,0.2506505689,0.2399485577,0.2583179375,0.2569886093,0.2531060214,0.2489635914
11,44721019,44726288,  5270,+,irf2bp2b,ENSDARG00000098635, 70,-1.966074e-01,0.1403892846,0.1434027418,0.1428512406,0.1406748565,0.1387007497,0.1401370874
11,45284911,45298524, 13614,+,pycr1b,ENSDARG00000098639, 10,-4.700452e-01,0.5612689082,0.5589340164,0.5773737374,0.5643805900,0.5611946432,0.5432453442
16,16358348,16524013,165666,-,nbeal2,ENSDARG00000098641, 10, 3.168428e+00,0.8897897898,0.9087432421,0.8676050278,0.9242247230,0.9300208706,0.8893427235
22,38520209,38609504, 89296,-,si:ch211-126j24.1,ENSDARG00000098644, 73, 3.088291e+00,0.7056308707,0.7159876257,0.6986110448,0.7387507566,0.7321299976,0.7411721173
5,69714458,69732754, 18297,+,mthfd2,ENSDARG00000098646,  3, 6.325864e-01,0.0196078431,0.0059523810,0.0000000000,0.0000000000,0.0175438596,0.0128205128
7,13580256,13618498, 38243,+,ankdd1a,ENSDARG00000098647,  6, 9.075560e+00,0.7845117845,0.8616584565,0.7500000000,0.9419191919,0.9523809524,0.8679453263
16,55208398,55261199, 52802,-,iqgap3,ENSDARG00000098650, 11,-4.075171e+00,0.9444205949,0.9418552407,0.9492205587,0.9113692924,0.8872362194,0.9241602715
